.\nets\MobileNetV2\
Images: 3999
Arousal average RMSE: 0.30326436
Valence average RMSE: 0.37885539
Average total RMSE: 0.34105987

GT_aro	GT_val	pred_aro	pred_val
-0.55555600	-0.11904800	-0.18225789	-0.30732369
0.05323270	-0.00483933	0.03205132	-0.20675842
0.10317500	-0.89527700	-0.34607667	-0.98959154
0.00000000	-0.69686400	-0.05507595	-0.29442754
0.00483933	-0.20634900	0.32964635	-0.24110597
0.01944520	-0.43900400	-0.11311731	-0.25829878
0.01587300	-0.17460300	0.13756815	-0.14438957
0.82187700	-0.52380900	0.12376167	0.05995411
0.53716600	-0.31771500	-0.19493540	-0.52027828
0.10535200	0.40476200	0.23913215	0.68358916
0.65873000	-0.60317500	-0.03213914	0.38337836
0.13066200	0.66425100	0.03290856	0.68281561
0.16666700	-0.07936510	0.06510628	-0.30501354
0.85935000	-0.23015900	0.01979986	-0.17547284
0.15802800	-0.33875300	-0.02109810	-0.02167708
0.15334900	-0.66425100	0.04185823	0.58548617
0.14518000	0.27584200	-0.00767753	0.60538501
-0.03871470	-0.00431332	-0.06107546	-0.21947914
0.11018900	0.00000000	-0.02602152	0.11295799
0.31939600	-0.76009300	0.08136404	-0.11110115
-0.18254000	-0.08710800	-0.14945774	-0.48295608
0.37262900	-0.58555900	0.09386586	0.36211669
-0.18037500	-0.73746300	0.25942391	-0.39330709
0.17821500	0.55652300	0.01512807	0.63714421
0.04976270	-0.02380950	-0.02918193	-0.20166455
0.01587300	-0.27584200	-0.11980649	0.27589333
0.18873400	0.01148370	-0.04621810	0.05270756
-0.13842700	0.00000000	-0.04866628	0.25453973
0.19841300	-0.01531160	-0.14083309	-0.79817444
-0.21070400	-0.73015900	0.31466413	-0.20416155
0.00793651	-0.72590000	0.53131318	-0.53388500
0.26132400	-0.73809500	-0.37286896	-1.04363918
-0.29092000	-0.46457600	0.36286736	-0.38091776
-0.06775070	-0.62427400	-0.02593269	0.43709493
0.51020400	-0.07763980	0.04562744	0.63190508
-0.04313320	-0.07374630	0.06977566	-0.05869731
0.09523810	-0.65814900	0.22325872	-0.14056773
0.09523810	-0.75792400	0.20109510	-0.70758414
0.65814900	-0.45238100	-0.00729398	0.08094197
0.06053270	-0.78854700	0.21916634	-0.39028969
0.22222200	0.00000000	0.15049173	0.18407245
0.19841300	0.47877800	0.04599666	0.41557696
-0.06321110	-0.69717100	0.25785506	-0.17558141
0.00000000	-0.42102200	0.06094244	0.62754840
-0.29519900	0.40166500	0.64513171	-0.35173845
0.03672980	-0.16666700	-0.09644424	-0.42809367
0.17460300	-0.91269800	0.18631980	0.71277660
0.54761900	0.06038650	0.00897461	0.64819825
0.12698400	-0.09194730	0.30656463	-0.24387118
-0.00431332	0.00661376	0.02250953	0.02225008
0.92857100	-0.47619000	0.66734046	-0.41025409
0.08954910	-0.10646500	0.71449715	-0.21521664
0.00793651	-0.05267590	0.01096142	-0.67122293
0.04158870	-0.52380900	-0.12273943	-0.11970996
0.77429300	-0.16666700	-0.20131584	-0.61078626
-0.01451800	-0.69354400	0.14393556	-0.45890799
0.13923700	-0.19841300	0.03510407	0.04196694
-0.06291130	-0.88888900	-0.05350187	-0.34293878
0.03387530	0.08730160	0.48540673	-0.16873547
0.83333300	-0.65814900	-0.05670568	0.52579069
0.14534900	0.50568900	0.02935041	0.59528297
0.32875100	-0.71169800	-0.01232463	0.58081174
0.81300800	0.35863700	-0.10851716	-0.02192769
0.13169000	-0.08195310	-0.18082245	-0.15856053
0.04313320	-0.84127000	-0.05451808	-0.26159704
-0.02376630	-0.47470700	-0.19573849	-0.58152944
-0.00967867	-0.65844900	-0.05669405	0.02018257
0.00793651	0.71138200	0.18987316	0.75973129
0.00793651	0.60007700	0.02050333	0.65119642
0.23909100	-0.61459500	-0.01629752	-0.38058457
0.18907600	0.38888900	-0.02977307	-0.19827019
0.15276000	-0.90476200	-0.06933077	-0.32205254
0.18579700	-0.64385100	-0.16435486	-0.00245319
0.07936510	0.32907500	0.33613721	-0.23323958
0.26301200	-0.94444400	-0.20973787	-0.88946801
0.00793651	-0.72106100	-0.15712649	-0.46093526
-0.34920600	0.87108000	0.07134998	0.44846752
0.20809100	0.47619000	0.65118259	-0.23314679
-0.00431332	-0.80158700	0.00243223	0.06155092
0.15485900	0.54761900	0.10272014	0.64561069
-0.48393300	-0.87301600	-0.01273065	-0.04104773
0.06349210	-0.26984100	0.07961830	0.72037083
0.12582300	-0.22222200	0.26858214	-0.31725606
0.35714300	0.09194730	0.11201525	-0.27704379
0.00000000	-0.63879200	-0.03093454	0.18930477
-0.12115500	0.55555600	0.00829909	0.65821248
-0.03871470	-0.26190500	0.04172951	-0.07027645
0.51325900	-0.52264800	-0.26195839	-0.46815678
0.36859900	-0.73597800	0.22488412	-0.34348610
-0.08730160	-0.36507900	0.00197082	-0.19974740
-0.11111100	0.26190500	0.20765899	0.19997196
0.86670600	-0.42063500	-0.16504462	-0.75706345
-0.20634900	0.29886400	0.19244304	-0.27585277
0.44247800	-0.83333300	-0.00167149	0.13684288
0.90476200	-0.40476200	0.06560319	0.14792250
0.13397600	-0.11456500	0.41208863	-0.25228587
0.38230700	-0.42857100	0.01084172	-0.35479233
0.51296900	-0.35327100	-0.05434594	-0.11650047
0.07742930	-0.41618300	0.33901820	-0.32339758
0.09194730	-0.15079400	-0.06671660	-0.00897928
-0.21821800	-0.03174600	0.01547620	-0.05596962
0.01587300	-0.56629400	0.08582176	0.52275205
0.04761900	-0.03968250	0.07491219	-0.01745879
0.08426240	-0.26190500	-0.16496703	-0.50396758
0.00000000	-0.25396800	0.26493773	-0.52959031
-0.02903600	0.14285700	-0.22808483	-0.57427901
-0.07742930	0.91463400	0.15188220	0.05022808
0.09481670	0.00765579	-0.04239767	0.32755786
0.09481670	-0.07259000	0.16418818	-0.36604741
0.73015900	-0.53795600	0.03752694	-0.12011424
-0.07374630	0.60593100	0.02308957	0.41516680
0.55168400	0.82384400	0.03933251	0.52208078
0.12642200	-0.26984100	-0.01637150	-0.42316958
-0.06349210	-0.26984100	0.33111721	0.02592736
0.09057970	-0.31455700	-0.10929584	0.07109468
-0.11130500	-0.75009700	0.30761823	-0.65509427
-0.33391400	-0.78571400	0.00244046	-0.58738571
0.45238100	-0.43650800	0.81308401	-0.28692371
0.22222200	0.48412700	0.05162037	0.56457508
0.42771600	-0.66666700	-0.01620206	0.19664340
-0.49206300	0.54256200	-0.14681481	-0.71367049
0.38354300	0.73557900	0.17925239	0.67453688
0.12077300	-0.60317500	-0.01812265	-0.02666209
0.13492100	-0.44444400	1.06639087	-0.35072899
0.01587300	-0.75977500	0.20188165	0.02105693
0.35863700	-0.61111100	-0.03403062	0.63118798
0.20885500	0.03871470	-0.05313484	0.00207690
-0.07275130	0.05323270	-0.14780390	-0.06831766
-0.37399900	-0.51587300	0.59187549	-0.33152950
0.11588700	-0.66666700	0.02946675	-0.33061439
0.45238100	-0.20325200	-0.07378764	0.34498689
0.16856300	-0.65814900	-0.00023056	0.50421673
-0.02156660	-0.12698400	0.04784419	-0.46014526
0.16453700	-0.64699800	-0.24197686	-0.69266236
-0.22123900	-0.49361200	-0.07679021	-0.41699022
0.36859900	-0.35327100	0.30528358	-0.62448835
0.24230900	-0.51587300	-0.12732701	-0.26643294
-0.07936510	-0.92857100	0.03887862	0.65527773
-0.39682500	-0.16437500	0.58959442	0.23657557
0.32132300	0.28571400	0.67587227	-0.02230934
0.21132700	-0.14943200	0.03611776	-0.08078568
0.00793651	-0.43133200	-0.08398216	-0.09957859
0.18873400	-0.51587300	0.09561017	-0.15820350
-0.07936510	-0.07550590	0.65189278	-0.39853892
0.76984100	-0.89682500	0.32156160	0.12702988
0.00000000	-0.17460300	0.81619823	-0.29098597
0.39682500	0.18436600	0.49556941	0.26989383
0.28392100	0.13371300	0.67420578	-0.14459461
-0.12098300	-0.11456500	0.44806844	-0.62771732
-0.07142860	0.80158700	-0.03861258	0.52566183
-0.02380950	-0.37301600	0.62004298	-0.60430056
0.00000000	-0.08710800	0.03268351	-0.59736866
-0.13066200	-0.76461500	0.07990380	0.49377015
0.11588700	0.87968800	0.01772046	0.61576080
-0.22675700	-0.36344800	0.13977553	-0.45061797
-0.05555560	0.10958400	0.00889387	-0.21241899
0.53053800	-0.09271620	0.16009964	-0.07378487
0.15276000	-0.41024900	0.05546763	-0.20342024
0.00661376	0.52149200	-0.09118026	-0.26383972
0.01294000	-0.23015900	-0.07027828	-0.08823641
0.64363100	-0.85176300	0.01589299	-0.42614999
0.89682500	0.16666700	0.34048524	-0.11371184
-0.24230900	-0.90476200	0.13642715	0.17162275
0.38095200	0.09489300	0.57252449	0.28889206
0.06291130	-0.13169000	0.04521166	-0.41153604
0.04744650	-0.73809500	0.33643091	-0.63700265
-0.18978600	-0.39510400	0.60610253	-0.40522221
0.04355400	0.79365100	0.04656190	0.55709779
0.16666700	0.13492100	0.26172996	-0.46989423
-0.00661376	-0.14665300	-0.13150288	-0.67223716
-0.13550100	-0.40166500	-0.11430026	-0.42154217
0.89682500	-0.21293100	-0.17361608	-0.43237022
-0.21837100	-0.42102200	0.14938566	0.32393926
-0.08730160	-0.69047600	-0.15878645	-0.38397163
-0.11904800	-0.64847100	0.08427873	-0.00962288
-0.09523810	0.80952400	0.05399702	0.61648220
-0.14556000	-0.65873000	-0.45100236	-1.09430003
-0.12698400	-0.10352000	-0.21114028	-0.56117910
0.42102200	-0.46457600	-0.05276457	-0.36227655
-0.00431332	-0.91269800	-0.03561193	0.15178952
0.16329500	-0.76461500	0.17326216	0.50314158
-0.11614400	-0.38095200	0.21189578	0.37927681
-0.06847870	-0.04482960	0.24471179	-0.15615107
0.07230660	-0.70072300	-0.02315115	-0.67450935
-0.49206300	-0.02380950	-0.13341515	-0.24621201
0.51759800	-0.30487800	0.36104697	-0.42995486
-0.26132400	0.60050600	0.27711785	0.42288011
0.17909800	-0.63492100	-0.08894596	0.36811352
0.77960400	0.51095700	0.00903722	0.45367128
-0.13550100	0.42667500	0.45037377	0.57795125
-0.01587300	0.92063500	0.37424472	0.19018666
0.00793651	-0.17433800	-0.08027977	-0.28294304
0.76190500	-0.73809500	0.27077585	-0.47381723
-0.21825400	0.46825400	0.05557194	0.57466036
0.80332900	0.53174600	0.09386408	0.60696232
-0.42140700	-0.41618300	0.54497391	-0.38085926
0.05741850	0.17684600	0.47139704	-0.22287512
-0.13179500	-0.13550100	0.21954136	0.14081886
0.66782800	-0.11451000	0.87193984	-0.22341725
0.26375800	-0.64285700	0.31476119	-0.42457840
0.21286700	-0.79697100	-0.06019563	-0.17069617
0.40650400	-0.33643900	0.49994600	-0.68240923
-0.01294000	0.17991100	0.05259921	0.50777388
0.15079400	-0.53916500	-0.07839692	0.16939722
0.36295000	-0.15079400	0.14495860	-0.56059986
0.26616300	0.78571400	0.12769826	0.59884560
0.04761900	-0.61904800	-0.09382169	-0.09180743
0.09057970	-0.28439200	-0.03767298	0.09291928
-0.31605600	-0.40575700	0.12531914	-0.24720417
0.12115500	0.01053520	-0.02925644	-0.02141323
0.11588700	-0.79365100	0.61227322	0.26129657
-0.00783208	0.09962140	-0.03532228	0.00855343
-0.04740830	-0.32539700	0.71096212	0.10583604
-0.32907500	-0.11954600	-0.04538499	-0.23552729
0.02988640	-0.11111100	0.00873293	0.40677890
-0.01322750	-0.11904800	0.17981519	-0.41126081
-0.02903600	0.23712700	0.01453039	0.63881308
0.09920630	0.00000000	0.36274147	-0.44583896
-0.10154700	-0.11111100	0.00584444	0.03155899
0.78881100	0.33643900	0.45596367	-0.23977408
0.62698400	-0.04450380	0.00106868	-0.10975751
0.17253300	-0.06775070	0.42071986	-0.51125234
-0.42667500	-0.22744900	0.29562092	-0.16479713
-0.03450660	0.03019320	-0.03322601	-0.12830305
-0.21597100	-0.04839330	-0.00903544	-0.15809473
0.65079400	-0.82539700	0.07114128	-0.00441746
0.59523800	-0.81300800	-0.04151037	0.01064598
0.00483933	-0.08710800	0.16773878	0.53324634
0.75396800	-0.94444400	-0.02995146	0.35350063
0.03827900	0.00000000	-0.20927119	-0.51160938
0.79365100	0.22260900	-0.08512343	-0.18172669
0.52799400	0.03174600	0.02902158	0.46819890
-0.30158700	0.87591900	0.08978239	0.67918408
0.03486750	-0.63879200	-0.01893634	0.00206307
-0.05555560	-0.62427400	-0.04732765	0.55761325
0.19019400	-0.09312390	0.08281886	-0.04703699
0.04761900	-0.51622400	-0.31844619	-0.91276407
0.51587300	0.00000000	0.04003708	-0.01300070
-0.00793651	-0.56935800	-0.04488597	-0.15711029
0.65079400	0.65079400	0.04018275	0.54635936
0.06890210	0.12098300	-0.06111580	0.28212601
0.03968250	-0.59523800	0.08746887	0.67161816
0.01587300	-0.69213700	0.06876512	-0.13765295
-0.23712700	0.26132400	0.07270819	-0.05082741
0.14749300	-0.59523800	0.08064158	0.63361543
0.19047600	-0.13550100	0.02215234	0.19671717
-0.23015900	-0.11111100	-0.00302305	0.38923863
-0.14518000	-0.67460300	0.37824637	-0.27149051
-0.04761900	-0.62656600	-0.06508683	0.60392547
-0.36507900	-0.39682500	0.33737639	-0.46919337
-0.12642200	-0.65079400	0.08019587	0.37125045
0.02380950	-0.72347300	-0.33825758	-0.34004948
0.24237200	-0.33391400	-0.04066982	-0.07275603
-0.26984100	-0.61257500	0.06978043	0.40000084
-0.43721000	-0.41510000	0.14781846	-0.42057866
-0.21916700	-0.58555900	-0.04035896	0.06682893
0.17303400	-0.11111100	-0.14698024	-0.69750130
0.10783300	-0.61904800	0.05962840	0.70437622
0.18921500	0.45301300	0.08132990	0.62211365
0.09980040	-0.39682500	-0.08931209	0.39777818
0.06775070	-0.90476200	-0.01164767	-0.31352314
-0.05555560	-0.71622100	-0.30101267	-0.69624364
0.00000000	-0.57588100	0.01920176	0.66424352
0.28344700	0.55641800	0.02290333	0.67275721
0.01587300	0.73557900	0.10139834	0.55214953
0.73809500	0.87335100	0.09026719	0.69111568
0.36295000	-0.08730160	0.01529294	-0.25305572
0.04593480	-0.49171800	-0.23817205	-0.57519901
-0.14222500	-0.93399100	-0.43290693	-1.26554084
0.58730200	-0.39198600	-0.02378826	0.14710605
-0.06349210	-0.15079400	-0.07213683	-0.42282507
0.18459900	-0.56349200	-0.11384819	-0.20801345
-0.18389500	-0.78397200	-0.29192269	-0.86671776
-0.18547300	-0.70307100	0.02266551	0.63923270
-0.10535200	-0.32539700	-0.11510410	-0.64822727
-0.39682500	0.59523800	0.08151527	0.54511386
0.23291900	-0.28552100	-0.08325768	0.54323912
0.49810700	-0.28445000	0.45440376	0.32473281
0.01451800	-0.57484000	-0.06362490	0.25945929
-0.14518000	-0.43721000	0.19745606	-0.45574850
-0.20543600	0.50568900	0.04358371	0.61407030
-0.07142860	-0.41134300	0.10817572	0.67277688
-0.00793651	0.02380950	-0.10408039	-0.01670997
0.79540700	-0.19841300	-0.03639405	-0.34563139
0.01587300	-0.24603200	0.35199761	-0.22454530
0.00793651	-0.15079400	0.16140509	0.00915256
-0.03984860	-0.07742930	0.40102589	0.02239490
-0.05807200	-0.72590000	-0.20758781	-0.66893011
0.11061900	-0.87108000	0.20922250	-0.45273015
-0.44521900	0.21428600	0.22078219	0.55726320
-0.18963300	0.00000000	0.02775382	0.05854294
0.63925900	0.26190500	-0.04574557	0.41076753
0.11588700	-0.53202700	0.00318460	0.13143508
0.74499100	-0.76461500	0.18547711	-0.56937921
-0.31179100	-0.45973700	-0.00762437	0.52792394
-0.11588700	0.00862664	-0.00276394	-0.05988205
-0.22429300	-0.84204400	0.31261197	-0.39533648
0.40545200	-0.43650800	0.28986511	0.08131322
0.00862664	-0.53795600	0.02514057	0.08680148
0.70634900	-0.84262400	0.52601629	-0.24283570
-0.40166500	0.88888900	0.07596258	0.67728859
-0.14943200	0.00000000	-0.09139030	0.57970870
-0.06321110	-0.03968250	0.68629825	-0.60843223
0.12452700	-0.11130500	0.01162272	0.06443666
0.10008400	-0.09506520	-0.01262345	0.12648015
0.12077300	0.00382790	0.50826234	-0.46236533
-0.31328300	0.51095700	0.18691224	0.65787965
-0.42586100	-0.03160560	0.05584680	0.57811236
-0.01294000	-0.71601100	-0.12480357	-0.16452199
0.85714300	-0.08710800	-0.03097315	-0.00165911
0.03968250	-0.09464040	-0.12915875	-0.15129517
-0.13492100	-0.50085600	0.18927541	0.66614807
-0.01294000	0.00000000	-0.03288662	0.61115605
0.07259000	-0.17460300	0.03199013	-0.53775835
-0.19047600	0.01587300	-0.05538516	0.17743388
0.53916500	-0.03968250	0.47577307	-0.03130434
0.24757700	-0.62698400	0.09292217	0.60018307
0.12940000	-0.15276000	-0.01290626	-0.22523461
-0.00431332	0.28068100	0.08551521	0.65324932
-0.17344700	-0.75326600	0.11081379	-0.70539290
0.70170300	-0.49312600	0.16495362	-0.53708357
-0.10352000	-0.07763980	-0.20201337	-0.57054877
0.19047600	0.61407500	0.17609188	0.57298118
0.02380950	-0.15939400	0.62130958	-0.35871741
-0.45281900	-0.03160560	0.22696613	-0.15460373
0.13371300	-0.17195800	-0.11777651	-0.66253757
0.06469980	-0.08710800	0.08008883	-0.49734378
0.19132700	-0.63088800	0.35230857	-0.51264471
0.35052900	0.04214070	0.44419149	-0.05653440
0.84127000	0.04530350	0.35690409	-0.61211193
0.00000000	-0.67266700	-0.00097346	0.60175878
0.44551600	0.50568900	-0.02392218	0.64440244
0.53795600	-0.77429300	-0.07748614	0.28835827
-0.57255200	0.28068100	-0.04526196	-0.09844030
0.32781200	-0.44037900	0.06067056	0.49084631
-0.23291900	0.47909400	0.08032023	0.60881454
0.29365100	-0.44521900	0.28874081	-0.26696098
0.43194300	-0.69686400	0.38823766	-0.49468407
0.06901310	-0.67266700	-0.00811760	0.11982251
0.17284600	0.66222600	0.12131788	0.57484269
0.15276000	-0.12950800	0.02080555	-0.37671408
-0.25403500	-0.76461500	-0.01605895	0.08901696
0.00000000	-0.58072000	-0.08984299	0.36127898
-0.03024800	0.54347800	0.00324575	0.53096628
0.16666700	0.00000000	-0.04821719	0.63334221
-0.07742930	0.00000000	-0.08650190	-0.20539516
0.68718500	0.00862664	0.07541651	0.29687771
0.12508600	-0.65331000	0.06040817	0.27374998
-0.04839330	-0.14285700	-0.00548965	-0.76413447
-0.35787300	-0.53716600	-0.32544756	-0.84657699
-0.34127000	-0.65873000	-0.11956946	-0.05189265
0.17203400	-0.13914700	0.07819802	0.47124317
0.07742930	-0.73015900	0.38494372	-0.64874309
0.02679530	-0.14034100	0.21460459	-0.49942267
0.02380950	-0.35244400	-0.06320417	-0.43213519
-0.33914700	-0.41269800	0.38094890	-0.75403863
-0.09194730	-0.45238100	-0.18174034	-0.46353772
0.57936500	-0.65873000	0.02174765	0.34523955
0.01587300	-0.42857100	-0.05461597	0.06807105
0.40476200	-0.57588100	0.29151028	-0.45939183
0.04761900	-0.21997900	0.06314038	0.64099395
-0.15079400	-0.42857100	0.01631209	0.66162145
0.66666700	0.00432115	-0.04479093	0.13197264
0.14749300	-0.46941500	0.11734525	-0.38858458
0.95137400	0.19841300	0.11581625	0.62898314
-0.27894000	-0.15873000	-0.07091457	0.33376214
-0.14518000	0.88888900	0.19267254	0.70519954
0.02156660	-0.37301600	-0.08903039	-0.73800200
0.14518000	0.08809020	0.14445896	-0.30608442
0.00000000	-0.55555600	0.04167679	-0.40880752
-0.10008400	-0.45301300	0.00300833	-0.46123928
0.16012300	-0.63492100	-0.10754990	-0.18463068
0.79849000	-0.78881100	0.04990946	0.64121163
-0.12698400	0.01053520	0.37202945	-0.43911493
0.22902100	0.38852400	0.06420354	-0.16158442
-0.06349210	0.00793651	-0.06011044	-0.08866685
0.11111100	-0.36507900	-0.11831046	-0.50317132
0.00793651	0.62011900	0.03816124	0.51368284
0.51759800	-0.18389500	-0.05084337	-0.67996389
0.07969710	0.98238500	0.00449740	0.50355852
0.02633800	-0.65873000	0.09137542	0.57968605
-0.11483700	0.55555600	-0.03389726	0.49044475
0.80952400	-0.63879200	-0.04661743	0.68519533
0.01587300	-0.70240700	0.49339139	0.01784092
0.06507430	-0.07142860	0.01521086	-0.09216247
0.09962140	-0.61943500	-0.03372958	0.63723969
0.01587300	0.86507900	0.07240091	0.48126307
0.08354220	-0.41510000	0.14337210	0.07327437
0.02419670	-0.50793600	0.41632405	-0.24003334
-0.01294000	-0.70723800	0.07899960	-0.46872023
-0.02380950	0.00000000	-0.04719331	-0.25083929
-0.18100800	0.04277160	0.49713528	-0.14049189
-0.28571400	-0.06775070	-0.04387601	-0.53298396
0.25879900	-0.13492100	0.17432384	-0.12666629
0.55652300	0.15079400	0.09083949	0.15071797
0.13014900	-0.76984100	0.20497511	-0.53662348
0.83559800	-0.89682500	-0.23152089	-0.57472128
0.09952530	0.16937700	-0.03803932	0.39949676
-0.16821900	-0.07142860	-0.13715388	-0.63915741
0.70634900	-0.80158700	0.15418535	-0.27545336
0.04761900	0.39198600	-0.06702357	0.18388060
0.49845100	0.42102200	0.04846633	0.04745414
0.48877300	0.51305000	-0.04187229	0.24365240
0.00000000	-0.00648172	-0.11529342	-0.42528629
0.20809100	-0.78881100	0.26134536	-0.45585641
-0.25403500	0.51622400	0.14009075	0.66684324
0.00000000	0.24603200	0.77869850	0.00633079
0.35973900	0.20325200	0.16436085	-0.14848357
-0.11111100	-0.65873000	-0.02436010	-0.69332492
-0.28971800	0.75914400	0.13226558	0.61958504
0.11061900	-0.95238100	-0.14908101	-0.00161947
0.13492100	-0.12698400	0.69591027	-0.06656862
-0.09481670	0.72730100	0.03424194	0.67869556
0.15802800	-0.56742300	-0.04627122	-0.08337919
0.00793651	-0.00793651	-0.02631355	-0.06400754
-0.17344700	-0.06973500	-0.03049827	-0.20692673
0.45828100	-0.60975600	0.54639763	-0.65449125
-0.00793651	-0.00862664	0.55215609	-0.49908182
0.22466700	-0.11111100	0.67117906	0.03264967
0.00000000	-0.15069300	-0.26073578	-0.71781355
0.70488700	-0.11954600	0.02515504	-0.07601256
0.65186800	0.91104000	0.11123683	0.64897841
0.80805500	-0.07936510	0.32004616	-0.09870954
0.57936500	-0.72595300	0.49495593	-0.38487017
-0.00788395	-0.69444400	0.10499670	0.64241153
-0.14222500	-0.65814900	0.24498609	-0.43429390
0.43650800	-0.76461500	-0.22288302	-0.61904931
0.00793651	0.00000000	-0.13050610	-0.27612463
0.00259929	-0.11214600	-0.03443694	0.50403696
0.08730160	0.50329100	0.11446355	0.42793384
-0.16856300	-0.76461500	0.49249652	-0.57933456
0.02380950	-0.81784700	-0.38196129	-1.08810282
0.15873000	-0.46324000	-0.08630288	-0.45167610
0.29036000	-0.34127000	-0.02778043	0.09140873
0.09523810	-0.84678200	-0.10957565	-0.51758355
-0.23735300	0.01294000	-0.03359594	0.10906074
0.06507430	-0.61459500	-0.03015185	-0.46806863
-0.48412700	-0.07901390	0.11326733	-0.42217442
0.12115500	0.17905500	0.39203769	0.09500140
0.18133100	-0.34843200	-0.02393554	-0.03871434
0.35365600	-0.68136600	0.34760171	-0.46060032
-0.20634900	-0.30971700	0.05288654	0.62148154
-0.15802800	-0.28445000	-0.00894929	0.12226754
0.23712700	-0.00967867	-0.17742972	-0.34902072
0.76380100	0.65131100	0.07483543	0.66191715
0.51921100	-0.39198600	-0.20001343	-0.38755378
-0.00483933	-0.14665300	0.30303755	-0.47241500
